reasoning_type	fn_name	test_id	num_tests	num_correct	test_acc
motion	two_motion_two_hop_jerund	0	2592	2271	0.8761574074074074
motion	two_motion_two_hop_jerund	1	2592	1868	0.720679012345679
motion	two_motion_two_hop_jerund	2	2592	266	0.10262345679012345
orientation	above_below_one_hop	0	1536	546	0.35546875
orientation	above_below_one_hop	1	1536	1534	0.9986979166666666
orientation	cardinals_one_hop	0	1344	489	0.3638392857142857
orientation	cardinals_one_hop	1	3072	2168	0.7057291666666666
orientation	front_back_one_hop	0	1536	124	0.08072916666666667
orientation	front_back_one_hop	1	1536	1408	0.9166666666666666
orientation	left_right_one_hop	0	1152	575	0.4991319444444444
orientation	left_right_one_hop	1	1152	1144	0.9930555555555556
containment	two_hop_compare_fit_in_1	0	432	187	0.43287037037037035
containment	two_hop_compare_fit_in_1	1	432	418	0.9675925925925926
containment	two_hop_compare_fit_in_2	0	360	126	0.35
containment	two_hop_compare_fit_in_2	1	360	0	0.0
containment	two_hop_compare_fit_in_3	0	72	50	0.6944444444444444
containment	two_hop_compare_fit_in_3	1	72	60	0.8333333333333334
containment	two_hop_compare_fit_in_4	2	648	47	0.07253086419753087
containment	two_hop_compare_in_1	2	432	1	0.0023148148148148147
containment	two_hop_fit_in	0	720	706	0.9805555555555555
containment	two_hop_fit_in	1	720	720	1.0
containment	two_hop_is_in	0	720	676	0.9388888888888889
containment	two_hop_is_in	1	720	720	1.0
containment	two_hop_not_fit_in	0	144	75	0.5208333333333334
containment	two_hop_not_fit_in	1	288	223	0.7743055555555556
containment	two_hop_not_in	0	1440	18	0.0125
containment	two_hop_not_in	2	1440	0	0.0
