reasoning_type	fn_name	test_id	num_tests	num_correct	test_acc
motion	two_motion_two_hop_jerund	0	2592	2300	0.8873456790123457
motion	two_motion_two_hop_jerund	1	2592	1725	0.6655092592592593
motion	two_motion_two_hop_jerund	2	2592	0	0.0
orientation	above_below_one_hop	0	1536	528	0.34375
orientation	above_below_one_hop	1	1536	1378	0.8971354166666666
orientation	cardinals_one_hop	0	1344	297	0.22098214285714285
orientation	cardinals_one_hop	1	3072	2814	0.916015625
orientation	front_back_one_hop	0	1536	12	0.0078125
orientation	front_back_one_hop	1	1536	1524	0.9921875
orientation	left_right_one_hop	0	1152	556	0.4826388888888889
orientation	left_right_one_hop	1	1152	930	0.8072916666666666
containment	two_hop_compare_fit_in_1	0	432	273	0.6319444444444444
containment	two_hop_compare_fit_in_1	1	432	432	1.0
containment	two_hop_compare_fit_in_2	0	360	0	0.0
containment	two_hop_compare_fit_in_2	1	360	0	0.0
containment	two_hop_compare_fit_in_3	0	72	64	0.8888888888888888
containment	two_hop_compare_fit_in_3	1	72	72	1.0
containment	two_hop_compare_fit_in_4	2	648	0	0.0
containment	two_hop_compare_in_1	2	432	0	0.0
containment	two_hop_fit_in	0	720	720	1.0
containment	two_hop_fit_in	1	720	720	1.0
containment	two_hop_is_in	0	720	710	0.9861111111111112
containment	two_hop_is_in	1	720	720	1.0
containment	two_hop_not_fit_in	0	144	144	1.0
containment	two_hop_not_fit_in	1	288	288	1.0
containment	two_hop_not_in	0	1440	0	0.0
containment	two_hop_not_in	2	1440	0	0.0
